"Baron tytoniowy","Okręt","Okręt",16,VI.5+,pionowa,ubezpieczona
"Bartosz Jabłoński Harcmistrz","Rejon Wysokiej","Wysoka",10,VI.3+,pionowa,ubezpieczona
"Barwy jesieni","Wzgórze 502","Kapucyn",14,III,połoga,asekuracja własna
"Barwy Ochronne","Biblioteka","Koń",16,VI.4+,pionowa,ubezpieczona
"Baśń o ludziach stąd","Januszkowa Góra","Mur Z Płetwą",10,IV,pionowa,asekuracja własna
"Baśń O Salcesonie","Park Jurajski","Salceson",12,VI+,pionowa,ubezpieczona
"Baśnie nim zgaśniesz","Dolina Aleksandrowicka","Głowa Słonia",10,VI.2,mieszana,ubezpieczona
"Batalion Skała","Pochylec","Pochylec",26,VI.7,mieszana,ubezpieczona
"Batman","Ostrężnik","Ostrężnik",12,VI.4,przewieszona,ubezpieczona
"Baw się wspinaniem","Kozłowe Skały","Pręgierz",10,VI.5+,pionowa,ubezpieczona
"Baya Kongo","Góra Biakło","Garb",8,VI,pionowa,ubezpieczona
"Bayreuth (Bejrut)","Liban","El Pułkownik",25,VI.3+,pionowa,ubezpieczona
"Baza Ludzi Umarłych","Brodło","Brodło",30,VI.1,połoga,ubezpieczona
"Bazooka","Forteca","Forteca",14,VI+/1,mieszana,ubezpieczona
"Bazyliszek","Fiala","Gołębnik",18,V,pionowa,ubezpieczona
"Beatrycze","Rejon Ostatniej","Pęknięta Turnia",8,VI.2+,pionowa,ubezpieczona
"Beatyfikacja","Dolina Brzoskwinki","Kazalnica",15,VI.1+,mieszana,ubezpieczona
"Bebok","Góra Lipówki","Urwista Turnia",14,VI+,pionowa,ubezpieczona
"Beczka prochu","Zamkowe Skały","Zamkowe Skały",20,V+,pionowa,asekuracja własna
"Będkoróg","Rogata Grań","Rogata Grań",18,VI+,pionowa,ubezpieczona
"Będkowice mon amour","Grupa Wielkiej Turni","Wielka Turnia",28,VI.1+,mieszana,ubezpieczona
"Będkowice Penis Club","Migdałkowa","Migdałkowa",18,VI.2,mieszana,ubezpieczona
"Będkowski Celebryta","Turnia Nad Szańcem i Reduta","Turnia nad Szańcem i Reduta",12,VI.1+,pionowa,ubezpieczona
"Będkowski pikuś","Grupa Łabajowej","Łabajowa",20,VI.4+,mieszana,ubezpieczona
"Będkowski playboy","Dupa Słonia","Pierwszy Filarek i Babka",14,VI.5,pionowa,ubezpieczona
"Beletrystyka","Rejon Dziewicy","Biblioteka",13,VI.1+,mieszana,ubezpieczona
"Belfast","Rejon Ostatniej","Pęknięta Turnia",8,VI.3+,pionowa,ubezpieczona
"Bella pupa","Biały Kamień","Biały Kamień",18,VI.4+,mieszana,asekuracja własna
"Belladonna","Góra Zamkowa","Soczewka, Demon i Wielbłąd",18,VI.2,pionowa,ubezpieczona
"Bellissima","Pazurek","Pazurek - Ściana Główna i Wielki Blok",30,VI.3,mieszana,ubezpieczona
"Benedetko","Gzylowe Skały","Gzylowa Baszta",10,VI-,pionowa,ubezpieczona
"Beret","Góra Zamkowa","Grań Za Kapeluszem",12,VI.2,pionowa,ubezpieczona
"Berghausen - Ficek (Filar Ficek Berghausen)","Rejon Dziewicy","Szafa",15,V+,pionowa,ubezpieczona
"Beta","Północny Bastion","Zielona wieża",10,V,pionowa,ubezpieczona
"Betonnica","Liban","El Pułkownik",26,VI.3/3+,pionowa,ubezpieczona
"Betonowe kluski","Futerko i Lajkonik","Futerko i Lajkonik",14,V+,mieszana,ubezpieczona
"Betonowe Płoty","Rejon Studniska","Mały Mur",12,IV,połoga,ubezpieczona
"Bez cielesny","Skały Kadry","Kadra 4",15,VI.3,pionowa,ubezpieczona
"Bez cudów","Polnik","Polnik",16,VI.2+,pionowa,ubezpieczona
"Bez jaja","Zbędowa Skała","Zbędowa Skała",14,VI,pionowa,asekuracja własna
"Bez Kancie","Rejon Bońka","Kaskady",18,VI.1,pionowa,ubezpieczona
"Bez Kancie (z krawędzią)","Rejon Bońka","Kaskady",15,VI,pionowa,ubezpieczona
"Bez kompleksów Panowie","Góra Lipówki","Płetwa",10,VI.4,pionowa,ubezpieczona
"Bez lonżyka nie pójdzie","Rejon Skały z Grotą","Szare Sciany",12,IV,połoga,ubezpieczona
"Bez nazwy","Rejon Dziewicy","Owczy Grzbiet",14,V,pionowa,asekuracja własna
"bez nazwy","Ostrężnik","Ostrężnik",19,VI.1+,pionowa,mieszana
"bez nazwy","Góra Biakło","Blin",8,VI.2+,pionowa,ubezpieczona
"bez nazwy","Góra Biakło","Mnich na Górze Biakło",8,VI.2,mieszana,ubezpieczona
"bez nazwy","Rejon Bońka","Pielgrzym",10,VI.1+,pionowa,ubezpieczona
"bez nazwy","Rejon Słonecznych","Słoneczne Górne",8,VI,pionowa,ubezpieczona
"bez nazwy","Góra Lipówki","Grzybki",8,VI.1,pionowa,asekuracja własna
"bez nazwy","Góra Biakło","Sfinks",16,VI.1,mieszana,mieszana
"bez nazwy","Przewieszony Mur","Przewieszony Mur",15,VI.1+,pionowa,asekuracja własna
"bez nazwy","Góra Knieja","Góra Knieja",15,V,pionowa,asekuracja własna
"bez nazwy","Rejon Trzech Sióstr","Ścianka Nad Wanną",5,?,mieszana,asekuracja własna
"Bez nazwy","Rejon Trzech Sióstr","Trzy Siostry",15,VI.3,pionowa,ubezpieczona
"bez nazwy","Rejon Turni Kukuczki","Mały Cyrk",5,IV,połoga,asekuracja własna
"bez nazwy","Rejon Skały z Grotą","Skrzypce",14,VI-,pionowa,ubezpieczona
"bez nazwy","Rejon Skały z Grotą","Skała Z Grotą",12,V+,pionowa,ubezpieczona
"bez nazwy","Rejon Skały z Grotą","Klawiatura",15,IV,połoga,asekuracja własna
"bez nazwy","Rejon Kamieni","Leśny Kamień",5,IV,pionowa,asekuracja własna
"bez nazwy","Rejon Leśnej","Płyta Wojasa",15,?,pionowa,ubezpieczona
"bez nazwy","Rejon Leśnej","Czerwona Ścianka",9,II,połoga,asekuracja własna
"bez nazwy","Rejon Mnicha","Mnich",12,V-,pionowa,asekuracja własna
"bez nazwy","Rejon Ostatniej","Solidarność",10,IV,połoga,asekuracja własna
"bez nazwy","Rejon Ostatniej","Ostatnia",14,VI+,pionowa,asekuracja własna
"bez nazwy","Rejon Studniska","Mały Mur",8,V,pionowa,asekuracja własna
"bez nazwy","Rejon Studniska","Mały Mur",12,V,pionowa,asekuracja własna
"bez nazwy","Rejon Studniska","Mały Mur",10,V,pionowa,asekuracja własna
"bez nazwy","Rejon Studniska","Mały Mur",10,V,pionowa,asekuracja własna
"bez nazwy","Rejon Studniska","Mały Mur",10,VI.1+,pionowa,asekuracja własna
"bez nazwy","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",8,V+,pionowa,asekuracja własna
"bez nazwy","Rejon Słonecznej","Okiennik",18,V,pionowa,asekuracja własna
"bez nazwy","Rejon Słonecznej","Słoneczna Turnia",14,VI.1,pionowa,asekuracja własna
"bez nazwy","Rejon Słonecznej","Flaszka",8,V+,pionowa,asekuracja własna
"bez nazwy","Rejon Słonecznej","Kamień Za Flaszką",6,VI,mieszana,asekuracja własna
"bez nazwy","Rejon Turni Lechfora","Wielka Baszta",10,V,pionowa,ubezpieczona
"bez nazwy","Rejon Turni Lechfora","Brzuchata Turnia",20,VI.1,pionowa,asekuracja własna
"bez nazwy","Rejon Turni Lechfora","Dziurawa Ścianka",8,III,połoga,asekuracja własna
"bez nazwy","Rejon Wysokiej","Wysoka",14,V+,pionowa,asekuracja własna
"bez nazwy","Rejon Zegarowej","Turnia Szefa",6,V+,pionowa,asekuracja własna
"bez nazwy","Rejon Zegarowej","Zegarowa",12,VI,pionowa,asekuracja własna
"bez nazwy","Rejon Białego Psa","Proxima Centauri",12,VI,pionowa,asekuracja własna
"Bez Nazwy","Rejon Białego Psa","Biały Pies",12,VI.3,mieszana,ubezpieczona
"bez nazwy","Rejon Białego Psa","Czarny Kot",12,III,połoga,asekuracja własna
"bez nazwy","Rejon Białego Psa","Kopciówki",15,VI,pionowa,asekuracja własna
"bez nazwy","Rejon Zamkowej","Knur",20,VI,pionowa,ubezpieczona
"bez nazwy","Rejon Zamkowej","Zamkowa",15,V,pionowa,asekuracja własna
"bez nazwy","Rejon Łysej","Pasieka",15,VI.1+,pionowa,mieszana
"bez nazwy","Rejon Słonia","Ule",11,V,pionowa,asekuracja własna
"bez nazwy","Sroga Skała","Sroga Skała",15,VI+,pionowa,asekuracja własna
"bez nazwy","Osiedle Wały","Osiedle Wały",15,VI.1+,pionowa,asekuracja własna
"bez nazwy","Brama Twardowskiego","Brama Twardowskiego",6,VI+,pionowa,asekuracja własna
"bez nazwy","Skała We Wsi","Skała We Wsi",18,VI.2,pionowa,asekuracja własna
"bez nazwy","Skały Rajcy","Skały Rajcy",9,VI.1+,mieszana,mieszana
"bez nazwy","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",15,VI.1+,pionowa,ubezpieczona
"bez nazwy","Rejon Zamkowej","Locha",16,VI+,pionowa,ubezpieczona
"bez nazwy","Rejon Studniska","Biały Filarek",8,IV,połoga,ubezpieczona
"bez nazwy","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI,pionowa,ubezpieczona
"bez nazwy","Mały Chiński Mur","Mały Chiński Mur",12,VI.1,pionowa,ubezpieczona
"bez nazwy","Durszlak","Durszlak",16,VI.2,mieszana,ubezpieczona
"bez nazwy","Gaudynowskie Skały","Zakątek",12,VI.2+/3,pionowa,asekuracja własna
"bez nazwy","Biblioteka","Koń",16,VI+,pionowa,mieszana
"Bez nazwy","Góra Zborów","Młynarz",11,V,mieszana,ubezpieczona
"Bez nazwy","Góra Zborów","Młyny I",13,VI.2,mieszana,ubezpieczona
"bez nazwy  IV","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",9,?,pionowa,ubezpieczona
"bez nazwy  V","Rejon Turni Lechfora","Turnia Kursantów",10,VI,pionowa,ubezpieczona
"bez nazwy  VI","Rejon Turni Lechfora","Turnia Kursantów",10,VI.1+,pionowa,ubezpieczona
"bez nazwy (druga na lewo od Lalki)","Rejon Turni Lechfora","Turnia Cyklopa",23,III,połoga,asekuracja własna
"bez nazwy (druga na prawo od Drogi Zyzaka)","Rejon Turni Lechfora","Turnia Cyklopa",22,V,pionowa,mieszana
"bez nazwy (na lewo od Lalki)","Rejon Turni Lechfora","Turnia Cyklopa",15,IV,połoga,asekuracja własna
"bez nazwy (na lewo od Soczewki)","Rejon Turni Lechfora","Turnia Cyklopa",14,VI,połoga,mieszana
"bez nazwy (na prawo od Drogi Zyzaka)","Rejon Turni Lechfora","Turnia Cyklopa",22,III,pionowa,mieszana
"bez nazwy (rysa na prawo od Na własnych kościach)","Rejon Turni Lechfora","Turnia Cyklopa",10,II,połoga,asekuracja własna
"bez nazwy (trzecia na prawo od Drogi Zyzaka)","Rejon Turni Lechfora","Turnia Cyklopa",22,V,pionowa,mieszana
"bez nazwy - filar","Przewieszony Mur","Przewieszony Mur",15,VI+,połoga,asekuracja własna
"bez nazwy - filar","Rejon Leśnej","Cyrk z Czerwoną Ścianką",10,VI.2,pionowa,ubezpieczona
"bez nazwy - komin","Rejon Turni Kukuczki","Krótka Grzęda",15,IV,pionowa,asekuracja własna
"bez nazwy - komin","Rejon Studniska","Studnisko",10,II,połoga,asekuracja własna
"bez nazwy - komin","Rejon Studniska","Biały Filarek",6,III,połoga,asekuracja własna
"bez nazwy - komin II","Rejon Turni Kukuczki","Krótka Grzęda",15,III,połoga,asekuracja własna
"bez nazwy - rysa","Przewieszony Mur","Przewieszony Mur",15,VI.1,pionowa,asekuracja własna
"bez nazwy - rysa","Rejon Leśnej","Leśna Turnia",7,III,połoga,asekuracja własna
"bez nazwy - rysa","Rejon Leśnej","Cyrk z Oknem",6,V+,pionowa,asekuracja własna
"bez nazwy - rysa","Rejon Ostatniej","Złomowiskowa",15,II,połoga,asekuracja własna
"bez nazwy - rysa","Rejon Ostatniej","Pęknięta Turnia",8,IV,połoga,asekuracja własna
"bez nazwy - rysa","Rejon Słonecznej","Flaszka",8,III,połoga,asekuracja własna
"bez nazwy - rysa","Rejon Turni Lechfora","Turnia Kursantów",20,IV,połoga,asekuracja własna
"bez nazwy - rysa","Rejon Turni Lechfora","Pośrednia Turnia",12,V,pionowa,asekuracja własna
"bez nazwy - rysa","Rejon Zegarowej","Baszta",10,IV,połoga,asekuracja własna
"bez nazwy - rysa","Skały Pustelnika","Bezlik",12,VI,pionowa,asekuracja własna
"bez nazwy - rysa","Skały Pustelnika","Bezlik",15,VI.2,pionowa,asekuracja własna
"bez nazwy - zacięcie","Rejon Ukrytej","Ukryta Ścianka",10,V+,pionowa,asekuracja własna
"bez nazwy - zacięcie","Rejon Zegarowej","Mała Grań",7,III,połoga,asekuracja własna
"bez nazwy I","Brama Twardowskiego","Brama Twardowskiego",8,VI+,pionowa,asekuracja własna
"bez nazwy II","Góra Biakło","Blin",8,IV+,pionowa,asekuracja własna
"bez nazwy II","Rejon Słonecznych","Słoneczne Górne",8,VI+,pionowa,ubezpieczona
"bez nazwy II","Góra Lipówki","Grzybki",8,VI+,pionowa,asekuracja własna
"bez nazwy II","Góra Biakło","Sfinks",16,V,pionowa,asekuracja własna
"bez nazwy II","Przewieszony Mur","Przewieszony Mur",15,VI.1+,pionowa,asekuracja własna
"bez nazwy II","Rejon Turni Kukuczki","Mały Cyrk",8,II,połoga,asekuracja własna
"bez nazwy II","Rejon Skały z Grotą","Skała Z Grotą",18,VI.1,pionowa,ubezpieczona
"bez nazwy II","Rejon Kamieni","Leśny Kamień",5,III,pionowa,asekuracja własna
"bez nazwy II","Rejon Leśnej","Leśna Turnia",8,IV,pionowa,asekuracja własna
"bez nazwy II","Rejon Ostatniej","Solidarność",10,VI+,pionowa,asekuracja własna
"bez nazwy II","Rejon Studniska","Studnisko",14,III,połoga,ubezpieczona
"bez nazwy II","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",8,VI.1+,mieszana,asekuracja własna
"bez nazwy II","Rejon Słonecznej","Okiennik",18,VI,pionowa,mieszana
"bez nazwy II","Rejon Słonecznej","Słoneczna Turnia",10,V+,pionowa,ubezpieczona
"bez nazwy II","Rejon Słonecznej","Kamień Za Flaszką",9,V,pionowa,asekuracja własna
"bez nazwy II","Rejon Turni Lechfora","Wielka Baszta",8,IV+,połoga,ubezpieczona
"bez nazwy II","Rejon Turni Lechfora","Brzuchata Turnia",8,VI,pionowa,ubezpieczona
"bez nazwy II","Rejon Turni Lechfora","Dziurawa Ścianka",10,VI,pionowa,asekuracja własna
"bez nazwy II","Rejon Ukrytej","Ukryta Ścianka",10,III,połoga,asekuracja własna
"bez nazwy II","Rejon Zegarowej","Turnia Szefa",6,VI,pionowa,asekuracja własna
"bez nazwy II","Rejon Białego Psa","Biały Pies",18,IV,połoga,asekuracja własna
"bez nazwy II","Rejon Zamkowej","Knur",20,IV,połoga,mieszana
"bez nazwy II","Rejon Słonia","Ule",15,V+,pionowa,mieszana
"bez nazwy II","Brama Twardowskiego","Brama Twardowskiego",9,V,pionowa,asekuracja własna
"bez nazwy II","Skała We Wsi","Skała We Wsi",10,VI.1+,pionowa,asekuracja własna
"bez nazwy II","Skały Rajcy","Skały Rajcy",11,VI.3,mieszana,ubezpieczona
"bez nazwy II","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",10,VI.3,pionowa,asekuracja własna
"bez nazwy II","Rejon Zamkowej","Locha",16,VI.1,pionowa,ubezpieczona
"bez nazwy II","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI,pionowa,ubezpieczona
"bez nazwy II","Mały Chiński Mur","Mały Chiński Mur",10,VI,pionowa,ubezpieczona
"bez nazwy II","Durszlak","Durszlak",12,VI.2,mieszana,ubezpieczona
"bez nazwy II - rysa","Ostrężnik","Ostrężnik",19,VI.1+,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Leśnej","Cyrk z Oknem",6,V,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Leśnej","Cyrk z Czerwoną Ścianką",9,V+,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Mnicha","Mnich",12,VI,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Ostatniej","Złomowiskowa",15,V,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Ostatniej","Ostatnia",14,V,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Studniska","Mały Mur",10,II,połoga,asekuracja własna
"bez nazwy II - rysa","Rejon Turni Lechfora","Turnia Kursantów",20,IV+,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Turni Lechfora","Pośrednia Turnia",12,III+,połoga,asekuracja własna
"bez nazwy II - rysa","Rejon Wysokiej","Wysoka",14,V,pionowa,asekuracja własna
"bez nazwy II - rysa","Rejon Zegarowej","Mała Grań",6,V,połoga,asekuracja własna
"bez nazwy III","Rejon Słonecznych","Słoneczne Górne",8,VI.1,pionowa,ubezpieczona
"bez nazwy III","Góra Lipówki","Grzybki",8,VI.2,pionowa,ubezpieczona
"bez nazwy III","Góra Biakło","Sfinks",16,V+,pionowa,asekuracja własna
"bez nazwy III","Rejon Turni Kukuczki","Mały Cyrk",8,III,połoga,asekuracja własna
"bez nazwy III","Rejon Kamieni","Leśny Kamień",5,IV,pionowa,asekuracja własna
"bez nazwy III","Rejon Ostatniej","Złomowiskowa",13,VI.3,pionowa,ubezpieczona
"bez nazwy III","Rejon Ostatniej","Solidarność",10,II,połoga,asekuracja własna
"bez nazwy III","Rejon Ostatniej","Ostatnia",15,IV,połoga,asekuracja własna
"bez nazwy III","Rejon Studniska","Mały Mur",12,VI,pionowa,asekuracja własna
"bez nazwy III","Rejon Studniska","Studnisko",14,V,pionowa,asekuracja własna
"bez nazwy III","Rejon Słonecznej","Słoneczna Turnia",10,VI,pionowa,ubezpieczona
"bez nazwy III","Rejon Słonecznej","Flaszka",10,IV,połoga,ubezpieczona
"bez nazwy III","Rejon Słonecznej","Kamień Za Flaszką",8,V-,pionowa,asekuracja własna
"bez nazwy III","Rejon Turni Lechfora","Brzuchata Turnia",8,VI,pionowa,asekuracja własna
"bez nazwy III","Rejon Turni Lechfora","Turnia Kursantów",15,VI,pionowa,asekuracja własna
"bez nazwy III","Rejon Turni Lechfora","Dziurawa Ścianka",10,VI+,pionowa,asekuracja własna
"bez nazwy III","Rejon Ukrytej","Ukryta Ścianka",10,II,połoga,asekuracja własna
"bez nazwy III","Rejon Wysokiej","Wysoka",15,V+,pionowa,ubezpieczona
"bez nazwy III","Rejon Zamkowej","Knur",20,VI,pionowa,ubezpieczona
"bez nazwy III","Brama Twardowskiego","Brama Twardowskiego",6,VI.2+,przewieszona,asekuracja własna
"bez nazwy III","Skała We Wsi","Skała We Wsi",10,VI+,pionowa,asekuracja własna
"bez nazwy III","Skały Rajcy","Skały Rajcy",12,VI.3+,mieszana,ubezpieczona
"bez nazwy III","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",13,VI.4+,pionowa,asekuracja własna
"bez nazwy III","Rejon Studniska","Biały Filarek",6,V+,pionowa,ubezpieczona
"bez nazwy III","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI.1,pionowa,ubezpieczona
"bez nazwy III","Mały Chiński Mur","Mały Chiński Mur",10,VI.2+,mieszana,ubezpieczona
"bez nazwy III","Durszlak","Durszlak",12,VI.1,mieszana,ubezpieczona
"bez nazwy III - filar","Rejon Leśnej","Cyrk z Oknem",7,IV,pionowa,asekuracja własna
"bez nazwy III - rysa","Rejon Leśnej","Leśna Turnia",12,IV,połoga,asekuracja własna
"bez nazwy III - rysa","Rejon Mnicha","Mnich",10,V,pionowa,asekuracja własna
"bez nazwy III - rysa","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",8,VI,pionowa,asekuracja własna
"bez nazwy III - rysa","Rejon Słonecznej","Okiennik",16,II,połoga,asekuracja własna
"bez nazwy III - rysa","Rejon Turni Lechfora","Wielka Baszta",20,VI-,pionowa,asekuracja własna
"bez nazwy III - rysa","Rejon Turni Lechfora","Pośrednia Turnia",10,V,pionowa,asekuracja własna
"bez nazwy III - rysa","Rejon Zegarowej","Mała Grań",6,V,pionowa,asekuracja własna
"bez nazwy IV","Rejon Słonecznych","Słoneczne Górne",8,IV,pionowa,ubezpieczona
"bez nazwy IV","Góra Lipówki","Grzybki",8,IV+,pionowa,asekuracja własna
"bez nazwy IV","Rejon Kamieni","Leśny Kamień",5,V,pionowa,asekuracja własna
"bez nazwy IV","Rejon Leśnej","Leśna Turnia",12,V,pionowa,asekuracja własna
"bez nazwy IV","Rejon Ostatniej","Złomowiskowa",15,VI.3+,pionowa,ubezpieczona
"bez nazwy IV","Rejon Ostatniej","Solidarność",10,IV,połoga,asekuracja własna
"bez nazwy IV","Rejon Ostatniej","Ostatnia",15,VI.1,pionowa,asekuracja własna
"bez nazwy IV","Rejon Słonecznej","Słoneczna Turnia",10,VI,pionowa,ubezpieczona
"bez nazwy IV","Rejon Turni Lechfora","Brzuchata Turnia",12,III,połoga,asekuracja własna
"bez nazwy IV","Rejon Turni Lechfora","Turnia Kursantów",18,VI,mieszana,mieszana
"bez nazwy IV","Rejon Turni Lechfora","Dziurawa Ścianka",10,VI,pionowa,asekuracja własna
"bez nazwy IV","Rejon Ukrytej","Ukryta Ścianka",10,VI,pionowa,asekuracja własna
"bez nazwy IV","Rejon Wysokiej","Wysoka",15,IV+,pionowa,asekuracja własna
"bez nazwy IV","Rejon Zamkowej","Knur",15,V,pionowa,mieszana
"bez nazwy IV","Skały Rajcy","Skały Rajcy",12,?,pionowa,ubezpieczona
"bez nazwy IV","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",17,VI.2,pionowa,ubezpieczona
"bez nazwy IV","Rejon Studniska","Biały Filarek",6,V+,pionowa,asekuracja własna
"bez nazwy IV","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI+,mieszana,ubezpieczona
"bez nazwy IV","Mały Chiński Mur","Mały Chiński Mur",12,V,pionowa,asekuracja własna
"bez nazwy IV","Durszlak","Durszlak",16,VI+,mieszana,ubezpieczona
"bez nazwy IV","Skały Pustelnika","Bezlik",12,VI.1+,pionowa,asekuracja własna
"bez nazwy IV - kominek","Rejon Zegarowej","Mała Grań",6,V,pionowa,asekuracja własna
"bez nazwy IV - rysa","Rejon Studniska","Studnisko",12,V+,pionowa,asekuracja własna
"bez nazwy IV - rysa","Rejon Słonecznej","Okiennik",12,IV,połoga,asekuracja własna
"bez nazwy IV - rysa","Rejon Słonecznej","Flaszka",10,III,połoga,asekuracja własna
"bez nazwy IV - rysa","Rejon Turni Lechfora","Wielka Baszta",23,V+,pionowa,asekuracja własna
"bez nazwy IV - rysa","Rejon Turni Lechfora","Pośrednia Turnia",10,V,pionowa,asekuracja własna
"bez nazwy IX","Góra Lipówki","Grzybki",8,VI+,pionowa,asekuracja własna
"bez nazwy IX","Rejon Ostatniej","Złomowiskowa",8,V+,pionowa,asekuracja własna
"bez nazwy IX","Rejon Studniska","Mały Mur",12,VI.3+,mieszana,ubezpieczona
"bez nazwy IX","Rejon Studniska","Studnisko",13,III,połoga,asekuracja własna
"bez nazwy IX","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",15,III,połoga,asekuracja własna
"bez nazwy IX","Rejon Słonecznej","Słoneczna Turnia",20,III,połoga,mieszana
"bez nazwy IX","Rejon Turni Lechfora","Turnia Kursantów",10,III,połoga,mieszana
"bez nazwy IX","Rejon Turni Lechfora","Pośrednia Turnia",9,V,pionowa,asekuracja własna
"bez nazwy IX","Rejon Zegarowej","Mała Grań",8,V+,pionowa,asekuracja własna
"bez nazwy IX","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI.1+,mieszana,ubezpieczona
"bez nazwy IX - komin","Rejon Turni Lechfora","Dziurawa Ścianka",10,IV-,połoga,asekuracja własna
"bez nazwy V","Rejon Słonecznych","Słoneczne Górne",8,V,pionowa,ubezpieczona
"bez nazwy V","Góra Lipówki","Grzybki",8,VI+,pionowa,asekuracja własna
"bez nazwy V","Rejon Kamieni","Leśny Kamień",5,V+,pionowa,asekuracja własna
"bez nazwy V","Rejon Leśnej","Leśna Turnia",13,V,pionowa,mieszana
"bez nazwy V","Rejon Ostatniej","Solidarność",10,III,połoga,asekuracja własna
"bez nazwy V","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",9,?,pionowa,ubezpieczona
"bez nazwy V","Rejon Słonecznej","Słoneczna Turnia",10,V,pionowa,ubezpieczona
"bez nazwy V","Rejon Turni Lechfora","Wielka Baszta",20,VI.2+/3,pionowa,mieszana
"bez nazwy V","Rejon Turni Lechfora","Brzuchata Turnia",10,III,połoga,asekuracja własna
"bez nazwy V","Rejon Turni Lechfora","Pośrednia Turnia",10,VI,pionowa,asekuracja własna
"bez nazwy V","Rejon Ukrytej","Ukryta Ścianka",10,V+,pionowa,asekuracja własna
"bez nazwy V","Rejon Wysokiej","Wysoka",15,V,pionowa,asekuracja własna
"bez nazwy V","Rejon Zegarowej","Mała Grań",6,VI.2,pionowa,asekuracja własna
"bez nazwy V","Rejon Zamkowej","Knur",20,IV,połoga,asekuracja własna
"bez nazwy V","Skały Rajcy","Skały Rajcy",18,?,mieszana,ubezpieczona
"bez nazwy V","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",17,VI.1,pionowa,ubezpieczona
"bez nazwy V","Rejon Studniska","Biały Filarek",6,V,pionowa,asekuracja własna
"bez nazwy V","Wąwóz Ostryszni","Pociski i Sanatorium",16,VI.3,mieszana,ubezpieczona
"bez nazwy V","Mały Chiński Mur","Mały Chiński Mur",12,VI.3,mieszana,ubezpieczona
